movieId;title;genres
41025;Good Woman, A ;Comedy|Drama|Romance
41058;Gate of Flesh (Nikutai no mon) ;Drama
41094;Brides (Nyfes) ;Drama|Romance
41104;Evil of Frankenstein, The ;Horror
41126;Clockmaker of St. Paul, The (L'horloger de Saint-Paul) ;Crime|Drama
41130;Welcome to the Roses (Bienvenue chez les Rozes) ;Comedy
41136;Driver, The ;Action|Crime|Film-Noir
41212;Mondovino ;Documentary
41226;Sounder ;Drama
41285;Match Point ;Crime|Drama|Romance
41336;Nazarin (Nazar°n) ;Drama
41353;Ziegfeld Follies ;Comedy|Musical
41402;Lorna ;Drama
41411;Deep, The ;Adventure|Horror|Mystery|Thriller
41425;Dying Gaul, The ;Drama|Romance
41434;After Innocence ;Crime|Documentary
41499;Citadel, The ;Drama
41518;Beyond the Gates of Splendor ;Documentary
41523;Southern Yankee, A ;Comedy|War|Western
41527;Paradise Now ;Crime|Drama|Thriller|War
41564;Kid & I, The ;Comedy
41566;Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The ;Adventure|Children|Fantasy
41569;King Kong ;Action|Adventure|Drama|Fantasy|Thriller
41571;Memoirs of a Geisha ;Drama|Romance
41573;Family Stone, The ;Comedy|Drama|Romance
41575;Promise, The (Wu ji) ;Action|Drama|Fantasy
41585;Kiss of Death ;Crime|Drama|Film-Noir
41596;Where Were You When the Lights Went Out? ;Comedy
41602;Balseros (Cuban Rafters) ;Documentary
41617;Havoc ;Crime|Drama|Romance
41627;Samurai Rebellion (Jìi-uchi: Hairyì tsuma shimatsu) ;Action|Drama
41644;Dog Nail Clipper (Koirankynnenleikkaaja) ;Drama
41650;Mother India ;Drama|Musical
41688;Cowards Bend the Knee (a.k.a. The Blue Hands) ;Drama|Romance
41691;Generation, A (Pokolenie) ;Drama|War
41699;Ivan the Terrible, Part Two (Ivan Groznyy II: Boyarsky zagovor) ;Drama
41704;Shaft, The (a.k.a. Down) ;Action|Horror|Mystery|Sci-Fi
41706;Loveless, The (Breakdown) ;Drama
41712;Room for Romeo Brass, A ;Comedy|Drama
41714;Dona Flor and Her Two Husbands (Dona Flor e Seus Dois Maridos) ;Comedy
41716;Matador, The ;Comedy|Drama|Thriller
41721;Look Both Ways ;Drama|Romance
41724;Wal-Mart: The High Cost of Low Price ;Documentary
41736;7 Seconds ;Action|Crime|Thriller
41753;8 Million Ways to Die ;Action|Adventure|Crime|Thriller
41762;Beyond the Forest ;Drama|Film-Noir|Thriller
41767;Phffft ;Comedy|Romance
41769;Mozart and the Whale ;Comedy|Drama|Romance
41792;Organization, The ;Crime|Drama|Thriller
41810;Cinderella Liberty ;Drama|Romance
41812;Knute Rockne All American ;Drama
41815;Scene at the Sea, A (Ano natsu, ichiban shizukana umi) ;Comedy|Romance
41820;Birdcage Inn (Paran daemun) ;Drama
41822;Real Fiction (Shilje sanghwang) ;Crime|Drama
41824;Address Unknown ;Drama|War
41828;Don't Look Now: We're Being Shot At (La grande vadrouille) ;Comedy|War
41831;They Died with Their Boots On ;Drama|Romance|War|Western
41863;Three Burials of Melquiades Estrada, The ;Adventure|Crime|Drama
41880;House of Strangers ;Drama|Film-Noir
41889;Lili ;Drama|Musical|Romance
41912;Slim Susie (Smala Sussie) ;Comedy|Crime|Mystery
41914;Executive Protection (Livvakterna) ;Action|Thriller
41941;Aura, The (Aura, El) ;Crime|Drama|Thriller
41974;Ambushers, The ;Comedy|Sci-Fi|Thriller
41980;Day of Anger (I giorni dell'ira) ;Western
41997;Munich ;Action|Crime|Drama|Thriller
42002;Producers, The ;Comedy|Musical
42004;Transamerica ;Adventure|Comedy|Drama
42007;Rumor Has It... ;Comedy|Drama|Romance
42009;Cheaper by the Dozen 2 ;Adventure|Comedy
42011;Fun with Dick and Jane ;Comedy|Crime
42013;Ringer, The ;Comedy
42015;Casanova ;Action|Adventure|Comedy|Drama|Romance
42018;Mrs. Henderson Presents ;Comedy|Drama
42021;White Countess, The ;Drama
42053;Dirty Love ;Comedy|Romance
42094;Spirit of the Beehive, The (Esp°ritu de la colmena, El) ;Drama|Horror|Mystery
42150;Abouna ;Drama
42152;Interrogation (Przesluchanie) ;Crime|Drama|Thriller
42163;Richard Pryor: Live in Concert ;Comedy|Documentary
42172;Kevin & Perry Go Large ;Comedy
42176;Ear, The (Ucho) ;Drama|Thriller
42189;Debutantes, Los ;Crime|Drama|Thriller
42191;Luxo Jr. ;Animation|Children
42197;Keeping Mum ;Comedy|Crime
42208;Paheli ;Drama|Fantasy|Musical|Romance
42213;Goodnight, Mister Tom ;Drama
42217;Late Spring (Banshun) ;Drama
42285;Dentist, The ;Horror|Thriller
42312;Personal History, Adventures, Experience, & Observation of David Copperfield the Younger, The (a.k.a. David Copperfield) ;Adventure|Drama|Romance
42335;Familia ;Comedy
42341;How to Irritate People ;Comedy
42351;Threads ;Drama|Sci-Fi|War
42385;Yamakasi - Les samouraãs des temps modernes ;Action|Crime|Drama
42393;Love's Enduring Promise ;Drama|Romance
42407;After Image (Seeing in the Dark) ;Drama|Thriller
42413;After Midnight ;Horror|Thriller
42418;New World, The ;Adventure|Drama|Romance
42422;Voices of a Distant Star (Hoshi no koe) ;Animation|Drama|Romance|Sci-Fi
42491;When You Comin' Back, Red Ryder? ;Drama
42518;Christmas in Connecticut ;Comedy|Romance
42543;She ;Adventure|Fantasy|Romance
42546;Passport to Pimlico ;Comedy
42548;Whisky Galore ;Comedy|Crime
42550;A Run for Your Money ;Comedy
42553;Master of Ballantrae, The ;Adventure
42556;7 Faces of Dr. Lao ;Fantasy|Mystery|Western
42559;Samurai Assassin (Samurai) ;Action|Adventure|Drama
42562;Lies My Father Told Me ;Children|Drama
42584;We All Loved Each Other So Much (C'eravamo tanto amati) ;Comedy|Drama
42591;A.K. ;Documentary
42602;Boys of Baraka, The ;Documentary
42629;Tartuffe (Herr TartÅff) ;Drama
42632;Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) ;Crime|Drama|Mystery|Thriller
42634;Boys Don't Cry (Chlopaki nie placza) ;Comedy
42636;Superproduction (Superprodukcja) ;Comedy
42638;Grand Theft Parsons ;Comedy|Drama
42659;Devil's Pond ;Drama|Thriller
42661;Cross of Lorraine, The ;Drama|War
42677;Cutting Edge: The Magic of Movie Editing, The ;Documentary
42679;Quiller Memorandum, The ;Action|Drama|Mystery|Thriller
42681;49th Parallel ;Adventure|Drama|Thriller|War
42698;Yesterday ;Drama
42705;Penelope ;Comedy|Crime
42710;Ted Bundy ;Crime|Drama|Thriller
42718;District 13 (Banlieue 1 ;Action|Crime|Sci-Fi
42721;BloodRayne ;Action|Fantasy
42723;Hostel ;Horror
42725;Grandma's Boy ;Comedy
42728;Tristan & Isolde ;Drama|Romance
42730;Glory Road ;Drama
42732;Last Holiday ;Comedy
42734;Hoodwinked! ;Animation|Children|Comedy
42736;April's Shower ;Comedy|Romance
42738;Underworld: Evolution ;Action|Fantasy|Horror
42740;Looking for Comedy in the Muslim World ;Comedy
42761;Casper Meets Wendy ;Adventure|Children|Comedy|Fantasy
42763;Hell Drivers ;Drama
42783;Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv) ;Drama|Romance
42794;Buried Alive ;Film-Noir|Horror|Thriller
42856;Seance (Kìrei) ;Drama|Horror|Thriller
42886;Hallelujah! ;Drama|Musical
42900;Cul-de-sac ;Comedy|Crime|Drama|Thriller
42935;Riding Alone for Thousands of Miles (Qian li zou dan qi) ;Drama
42938;Confidentially Yours (Vivement dimanche!) ;Comedy|Crime|Mystery|Thriller
42943;Revolution ;Adventure|Drama|War
42946;Project A ('A' gai waak) ;Action|Comedy
42952;Woman's Face, A ;Drama|Thriller
42956;Sword of Gideon ;Action|Drama|Thriller
42958;Little Manhattan ;Children|Comedy|Romance
42973;Crocodile (Ag-o) ;Drama
42984;Lower Depths, The (Les bas-fonds) ;Crime|Drama|Romance
42987;Fingersmith ;Crime|Drama|Romance
43007;Vinci ;Comedy|Crime
43009;Ordeal, The (Calvaire) ;Drama|Horror
43011;Dunwich Horror, The ;Horror
43014;Quatermass Xperiment, The ;Horror|Mystery|Sci-Fi|Thriller
43022;Hellraiser: Hellseeker ;Horror
43039;Inside Daisy Clover ;Drama
43081;Gamera vs. Gyaos (Daikaijñ kñchñsen: Gamera tai Gyaosu) ;Action|Horror|Sci-Fi
43177;Over the Edge ;Crime|Drama
43244;Roads to Koktebel (Koktebel) ;Drama|Romance
43248;Swamp Women ;Adventure|Crime|Horror
43260;8MM 2 ;Drama|Mystery|Thriller
43267;On Probation (Tiempo de Valientes) ;Action|Comedy
43269;Bomb¢n: El Perro (El perro) ;Comedy|Drama
43289;Bird People in China, The (Chñgoku no chìjin) ;Adventure|Comedy|Drama|Fantasy
43292;Thoughtcrimes ;Action|Crime|Drama
43333;Water ;Drama|Romance
43351;Temptations, The ;Drama|Musical
43376;Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) ;Drama|War
43383;Big House, The ;Drama|Thriller
43389;Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissÑ) ;Comedy
43391;Matti: Hell Is for Heroes (Matti) ;Comedy|Drama
43396;World's Fastest Indian, The ;Drama
43415;As Tears Go By (Wong gok ka moon) ;Crime|Drama
43419;Bandidas ;Action|Comedy|Crime|Western
43444;Made in Britain ;Crime|Drama
43460;Tristram Shandy: A Cock and Bull Story ;Comedy|Drama
43482;Bitter Tea of General Yen, The ;Drama|Romance|War
43497;Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'apräs-midi) ;Drama|Romance
43518;Charlie: The Life and Art of Charles Chaplin ;Documentary
43528;Wilby Wonderful ;Drama
43538;Rampo (a.k.a. The Mystery of Rampo) ;Drama|Mystery
43549;Helter Skelter ;Action|Crime|Drama|Horror
43552;French Fried Vacation (Les BronzÇs) ;Comedy
43556;Annapolis ;Drama
43558;Big Momma's House 2 ;Action|Comedy|Crime
43560;Nanny McPhee ;Children|Comedy|Fantasy
43567;Sweet November ;Drama
43571;Double Dare ;Documentary
43589;Dark, The ;Horror|Mystery|Thriller
43608;Panic in Year Zero! ;Horror|Sci-Fi|Thriller
43624;Here Comes the Groom ;Comedy|Musical|Romance
43626;Julie ;Thriller
43628;Tea For Two ;Comedy|Musical|Romance
43631;Green Dolphin Street ;Adventure|Drama|Romance
43633;Lt. Robin Crusoe, U.S.N. ;Adventure|Comedy
43635;Bye Bye Birdie ;Comedy|Musical
43652;Comedians of Comedy, The ;Comedy|Documentary
43675;Honey Pot, The ;Comedy|Crime
43677;Tuskegee Airmen, The ;Drama|War
43679;Final Destination 3 ;Horror|Mystery|Thriller
43682;I Could Go on Singing ;Drama|Musical
43684;Something New ;Comedy|Drama|Romance
43692;Free Money ;Comedy|Crime
43699;Wind, The ;Drama|Western
43708;Block Party (a.k.a. Dave Chappelle's Block Party) ;Comedy|Documentary
43710;Madame Curie ;Drama
43727;Orfeu ;Crime|Drama|Romance
43744;Imagine Me & You ;Comedy|Drama|Romance
43762;Mississippi Mermaid (Siräne du Mississipi, La) ;Crime|Drama|Romance
43801;Good Old Daze (Le pÇril jeune) ;Comedy|Drama
43803;Place Vendìme ;Crime|Drama
43813;Broken Lance ;Drama|Romance|Western
43822;Four Horsemen of the Apocalypse, The ;Drama|Romance|War
43828;Sabah ;Comedy|Drama|Romance
43832;Call of Cthulhu, The ;Horror|Thriller
43836;Pink Panther, The ;Adventure|Comedy|Crime
43838;Troll ;Comedy|Fantasy|Horror
43853;Business, The ;Action|Comedy|Crime|Drama|Thriller
43869;Curious George ;Adventure|Animation|Children|Comedy
43871;Firewall ;Crime|Drama|Thriller
43883;Great McGinty, The ;Comedy
43892;Le crÇateur  ;Comedy
43897;White Diamond, The ;Documentary
43899;Tony Takitani ;Drama
43904;When a Stranger Calls ;Horror|Thriller
43906;Tamara ;Fantasy|Horror|Thriller
43908;London ;Drama
43910;Neil Young: Heart of Gold ;Documentary|Musical
43912;Freedomland ;Crime|Drama
43914;Winter Passing ;Drama
43917;Eight Below ;Action|Adventure|Drama|Romance
43919;Date Movie ;Comedy|Romance
43921;Running Scared ;Action|Crime|Thriller
43923;Tyler Perry's Madea's Family Reunion ;Comedy|Drama
43926;Doogal ;Animation|Children
43928;Ultraviolet ;Action|Fantasy|Sci-Fi|Thriller
43930;Just My Luck ;Comedy|Romance
43932;Pulse ;Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
43934;Deep Sea 3D ;Documentary|IMAX
43936;16 Blocks ;Crime|Thriller
43953;Agata and the Storm (Agata e la tempesta) ;Comedy|Drama|Romance
43967;Bongwater ;Comedy|Romance
43971;Trauma ;Horror|Mystery|Thriller
43983;Election (Hak se wui) ;Crime|Drama|Thriller
43987;Half Light ;Romance|Thriller
43997;Twist of Faith ;Documentary
44004;Failure to Launch ;Comedy|Romance
44020;Ultimate Avengers ;Action|Animation|Children|Sci-Fi
44022;Ice Age 2: The Meltdown ;Adventure|Animation|Children|Comedy
44041;All Quiet on the Western Front ;Action|Drama|War
44058;Big White, The ;Comedy|Crime|Drama
44073;Stromboli ;Drama
44100;Cyrano de Bergerac ;Drama|Romance
44115;Shinobi: Heart Under Blade ;Action|Drama|Fantasy|Romance
44124;Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)) ;Drama
44153;Chronos ;Documentary|IMAX
44155;Five Children and It ;Adventure|Children|Fantasy
44161;Free Zone ;Drama|War
44168;Naked Spur, The ;Western
44187;Prince & Me II: The Royal Wedding, The ;Comedy|Romance
44189;Ask the Dust ;Drama|Romance
44191;V for Vendetta ;Action|Sci-Fi|Thriller|IMAX
44193;She's the Man ;Comedy|Romance
44195;Thank You for Smoking ;Comedy|Drama
44197;Find Me Guilty ;Comedy|Crime|Drama
44199;Inside Man ;Crime|Drama|Thriller
44204;Tsotsi ;Crime|Drama
44225;Aquamarine ;Children|Comedy|Fantasy
44234;Illustrated Man, The ;Sci-Fi
44238;Leprechaun 2 ;Comedy|Fantasy|Horror
44241;Leprechaun 3 ;Comedy|Fantasy|Horror
44243;Leprechaun 4: In Space ;Comedy|Fantasy|Horror|Sci-Fi
44245;Leprechaun in the Hood ;Action|Comedy|Horror
44253;Dark at the Top of the Stairs, The ;Drama
44255;Story of a Love Affair (Cronaca di un amore) ;Crime|Drama|Romance
44295;Man Who Sued God, The ;Comedy|Drama|Romance
44301;Lights in the Dusk (Laitakaupungin valot) ;Crime|Drama
44317;Kummeli Stories ;Comedy
44392;Stranger on the Third Floor ;Drama|Film-Noir
44397;Hills Have Eyes, The ;Drama|Horror|Thriller
44399;Shaggy Dog, The ;Adventure|Children|Comedy|Fantasy
44421;Personal Journey with Martin Scorsese Through American Movies, A ;Documentary
44427;Inspector Clouseau ;Comedy|Crime|Mystery
44494;Son of the Pink Panther ;Comedy
44511;Unknown White Male ;Documentary
44555;Lives of Others, The (Das leben der Anderen) ;Drama|Romance|Thriller
44568;Red and the White, The (Csillagosok, katon†k) ;Drama|War
44571;Fatty Drives the Bus ;Comedy
44582;City on Fire (Lung fu fong wan) ;Action|Crime|Drama|Thriller
44585;Goodbye, South, Goodbye ;Crime|Drama
44587;Nanook of the North ;Documentary|Drama
44590;Don't Torture a Duckling (Non si sevizia un paperino) ;Horror|Mystery|Thriller
44595;Resurrection ;Drama|Fantasy
44597;Youth of the Beast (Yaju no seishun) ;Action|Crime|Mystery
44601;Go Tell the Spartans ;Drama|War
44611;They Call Me Mister Tibbs! ;Crime|Drama|Mystery
44613;Take the Lead ;Drama
44628;Lacemaker, The (Dentelliäre, La) ;Drama|Romance
44633;Devil and Daniel Johnston, The ;Documentary
44653;Money (L'argent) ;Crime|Drama
44655;Trial of Joan of Arc, The (Procäs de Jeanne d'Arc) ;Drama|War
44657;Mouchette ;Drama
44663;Caiman, The (Il caimano) ;Comedy|Drama|Romance
44665;Lucky Number Slevin ;Crime|Drama|Mystery
44671;Wild Blue Yonder, The ;Sci-Fi
44674;Wheel of Time ;Documentary
44685;Riot On! ;Documentary
44694;Volver ;Comedy|Drama
44703;N Word, The ;Documentary
44709;Akeelah and the Bee ;Drama
44717;Lisbela e o Prisioneiro (Lisbela and the Prisoner) ;Comedy|Romance
44719;Brainstorm ;Drama
44724;Urban Legends: Bloody Mary ;Horror|Thriller
44729;Larry the Cable Guy: Health Inspector ;Comedy
44731;Stay Alive ;Horror|Sci-Fi|Thriller
44752;Annie Oakley ;Drama|Western
44759;Basic Instinct 2 ;Crime|Drama|Mystery|Thriller
44761;Brick ;Crime|Drama|Film-Noir|Mystery
44763;Brothers Lionheart, The (Brîderna LejonhjÑrta) ;Adventure|Children|Fantasy
44773;Dead Hate the Living!, The ;Comedy|Horror
44777;Evil Aliens ;Comedy|Horror|Sci-Fi
44779;Santa's Slay ;Comedy|Fantasy|Horror
44782;Dark Hours, The ;Horror|Thriller
44788;This Film Is Not Yet Rated ;Documentary
44800;Fragile ;Horror|Thriller
44815;ATL ;Drama
44825;Brotherhood of Justice, The ;Action|Drama|Thriller
44828;Slither ;Comedy|Horror|Sci-Fi
44840;Benchwarmers, The ;Comedy
44844;Phat Girlz ;Comedy
44849;Renaissance ;Action|Animation|Film-Noir|Sci-Fi|Thriller
44851;Go for Zucker! (Alles auf Zucker!) ;Comedy
44856;Curse of the Werewolf, The ;Drama|Horror|Romance
44861;Dead Fish ;Action|Comedy|Drama|Thriller
44864;Friends with Money ;Comedy|Drama|Romance
44871;King Is Dancing, The (Le roi danse) ;Drama
44881;Keane ;Mystery|Thriller
44889;Reefer Madness: The Movie Musical ;Comedy|Drama|Musical
44892;I Love Your Work ;Drama|Mystery
44900;Beauty and the Bastard (Tyttî sinÑ olet tÑhti) ;Drama|Musical|Romance
44903;Dementia (a.k.a. Daughter of Horror) ;Horror|Mystery
44911;Magic ;Drama|Horror|Romance|Thriller
44929;Candy ;Drama|Romance
44931;Secrets of a Soul (Geheimnisse einer Seele) ;Drama
44937;Child, The (L'enfant) ;Crime|Drama
44943;9-nov;Documentary
44947;Lacombe Lucien ;Drama
44949;Hoot ;Children|Comedy
44966;Where the Red Fern Grows ;Children|Drama
44972;Scary Movie 4 ;Comedy|Horror
44974;Hard Candy ;Drama|Thriller
44978;Dead Birds ;Horror|War|Western
45000;Chinoise, La ;Comedy|Drama
45003;Shutter ;Fantasy|Horror|Mystery|Thriller
45028;Prairie Home Companion, A ;Comedy|Drama|Musical
45030;Even Money ;Crime|Drama
45036;Chess Players, The (Shatranj Ke Khilari) ;Comedy|Drama
45038;Pinocchio and the Emperor of the Night ;Animation|Children|Fantasy
45047;Corvette Summer ;Adventure|Comedy
45062;Sentinel, The ;Crime|Drama|Thriller
45068;Mirage ;Mystery|Thriller
45072;President's Last Bang, The (Geuddae geusaramdeul) ;Comedy|Crime|Drama
45074;Wild, The ;Adventure|Animation|Children|Comedy|Fantasy
45079;My Brother's Wife (Mujer de mi hermano, La) ;Drama
45081;Silent Hill ;Fantasy|Horror|Thriller
45100;Battle in Heaven (Batalla en el cielo) ;Comedy|Drama|Romance
45106;American Dreamz ;Comedy|Drama
45134;Hìtel du Nord ;Drama
45137;Irresistible ;Drama|Thriller
45170;Mata Hari ;Drama|Romance
45172;23 (23 - Nichts ist so wie es scheint) ;Drama|Thriller
45175;Kinky Boots ;Comedy|Drama
45179;Glass Key, The ;Crime|Drama|Film-Noir|Mystery
45183;Protector, The (a.k.a. Warrior King) (Tom yum goong) ;Action|Comedy|Crime|Thriller
45186;Mission: Impossible III ;Action|Adventure|Thriller
45188;Wayward Cloud, The (Tian bian yi duo yun) ;Comedy|Drama|Musical
45192;Nibelungen: Siegfried, Die ;Adventure|Drama|Fantasy
45194;Nibelungen: Kriemhild's Revenge, Die (Die Nibelungen: Kriemhilds Rache) ;Adventure|Drama|Fantasy
45200;Coast Guard, The (Hae anseon) ;Drama
45208;RV ;Adventure|Children|Comedy
45210;United 93 ;Crime|Drama
45221;Stick It ;Comedy
45224;Secret Beyond the Door ;Drama|Film-Noir|Mystery|Thriller
45259;Man Push Cart ;Drama
45303;World, The (Shijie) ;Drama
45329;Soldier Blue ;Western
45335;Footlight Parade ;Comedy|Musical|Romance
45346;Lollilove ;Comedy
45361;American Haunting, An ;Drama|Horror|Mystery|Thriller
45382;Down in the Valley ;Drama|Romance
45412;Hidden Blade, The (Kakushi ken oni no tsume) ;Action|Drama|Romance
45431;Over the Hedge ;Adventure|Animation|Children|Comedy
45440;Art School Confidential ;Comedy|Drama
45442;Poseidon ;Action|Adventure|Thriller|IMAX
45447;Da Vinci Code, The ;Drama|Mystery|Thriller
45499;X-Men: The Last Stand ;Action|Sci-Fi|Thriller
45501;Break-Up, The ;Comedy|Drama|Romance
45503;Peaceful Warrior ;Drama
45506;Twelve and Holding ;Drama
45508;Wah-Wah ;Drama
45512;Keeping Up with the Steins ;Comedy
45517;Cars ;Animation|Children|Comedy
45521;Wassup Rockers ;Comedy|Drama
45525;Lost City, The ;Drama
45527;Standing Still ;Comedy|Drama|Romance
45531;Carlito's Way: Rise to Power (Carlito's Way 2: Rise to Power) ;Action|Crime|Drama|Thriller
45533;Conspirators of Pleasure (Spiklenci slasti) ;Animation|Comedy
45537;Tall in the Saddle ;Mystery|Romance|Western
45550;Beyond a Reasonable Doubt ;Crime|Drama|Film-Noir
45576;Sinbad of the Seven Seas ;Adventure|Fantasy|Romance
45578;Earth Is a Sinful Song, The (Maa on syntinen laulu) ;Drama
45581;Shanghai Dreams (Qing hong) ;Drama
45611;Vera Cruz ;Adventure|Western
45635;Notorious Bettie Page, The ;Drama
45639;Russian Specialist, The (Mechanik, The) ;Action|Drama|Thriller
45642;Parting Glances ;Comedy|Drama|Romance
45648;Game 6 ;Comedy|Drama
45652;American Gun ;Drama
45656;Marilyn Hotchkiss' Ballroom Dancing & Charm School ;Comedy|Drama|Romance
45658;On a Clear Day ;Drama
45662;Omen, The ;Horror|Thriller
45664;King, The ;Drama
45666;Nacho Libre ;Comedy
45668;Lake House, The ;Drama|Fantasy|Romance
45672;Click ;Adventure|Comedy|Drama|Fantasy|Romance
45679;Seventh Victim, The ;Drama|Film-Noir|Horror|Mystery
45689;Bleak Moments ;Comedy|Drama
45691;Edvard Munch ;Drama
45707;Ace of Hearts, The ;Crime|Drama|Romance
45720;Devil Wears Prada, The ;Comedy|Drama
45722;Pirates of the Caribbean: Dead Man's Chest ;Action|Adventure|Fantasy
45726;You, Me and Dupree ;Comedy
45728;Clerks II ;Comedy
45730;Lady in the Water ;Drama|Fantasy|Mystery
45732;My Super Ex-Girlfriend ;Comedy|Fantasy|Romance
45756;Tammy and the Bachelor ;Musical|Romance
45758;Lady on a Train ;Comedy|Crime|Film-Noir|Mystery|Romance|Thriller
45761;Nightmare Castle (Amanti d'oltretomba) (Lovers from Beyond the Tomb) (Faceless Monster, The) ;Horror
45837;Let It Be ;Documentary
45845;Farewell, Home Sweet Home (Adieu, plancher des vaches!) ;Comedy|Drama
45852;See No Evil ;Horror
45880;Marie Antoinette ;Drama|Romance
45891;Lady in the Lake ;Crime|Drama|Film-Noir|Mystery|Romance
45899;Trial of the Road (Check-up on the Roads) (Checkpoint) (Proverka na dorogakh) ;Drama|War
45928;Who Killed the Electric Car? ;Documentary
45940;Miracle of Bern, The (Wunder von Bern, Das) ;Comedy|Drama
45942;Mother and the Whore, The (Maman et la putain, La) ;Drama
45950;Inconvenient Truth, An ;Documentary
45952;Test Pilot ;Drama|Romance
45969;Career Opportunities ;Comedy|Romance
45981;Hollow Man II ;Action|Horror|Sci-Fi|Thriller
45987;Chuck Berry Hail! Hail! Rock 'n' Roll ;Documentary|Musical
45991;Psych-Out ;Drama|Musical|Thriller
45994;National Lampoon's Cattle Call (Cattle Call) ;Comedy
46008;Sister Kenny ;Drama
46034;Mountain Patrol (Kekexili) ;Action|Drama
46062;High School Musical ;Children|Comedy|Drama|Musical|Romance
46065;Ice Bound ;Drama
46083;Drawing Restraint 9 ;Fantasy
46098;Crossing the Bridge: The Sound of Istanbul ;Documentary|Musical
46105;I Am a Sex Addict ;Comedy|Documentary|Romance
46108;Lower City (Cidade Baixa) ;Drama
46115;Forever Mine ;Crime|Drama|Romance|Thriller
46154;War Within, The ;Drama
46156;Ax, The (couperet, Le) ;Comedy|Crime
46194;Adam & Steve ;Comedy|Romance
46199;Beyond the Rocks ;Drama|Romance
46201;Bob the Butler ;Comedy
46207;Jack Frost 2: Revenge of the Mutant Killer Snowman ;Horror
46231;Stoned ;Drama
46258;Marked Woman ;Crime|Drama|Film-Noir
46311;Running ;Drama
46318;Blessed Event ;Comedy|Drama
46322;Jet Li's Fearless (Huo Yuan Jia) ;Action|Drama
46325;Susan Lenox (Her Fall and Rise) ;Adventure|Drama|Romance
46331;Adjuster, The ;Drama
46335;Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) ;Action|Crime|Drama|Thriller
46337;Garfield: A Tail of Two Kitties ;Animation|Children|Comedy
46347;Metal: A Headbanger's Journey ;Documentary
46363;Summer in Berlin (Sommer vorm Balkon) ;Drama
46367;Public Eye, The ;Crime|Thriller
46372;Bribe, The ;Drama|Film-Noir|Thriller
46409;Without Love ;Comedy|Romance
46430;Waist Deep ;Action|Crime|Drama|Thriller
46441;Sheriff and the Satellite Kid, The ;Action|Comedy|Sci-Fi
46457;Triple Cross ;Action|Adventure|Drama|Thriller|War
46478;Mouth to Mouth ;Drama
46525;Spite Marriage ;Comedy
46530;Superman Returns ;Action|Adventure|Sci-Fi|IMAX
46544;Edward II ;Drama
46559;Road to Guantanamo, The ;Drama|War
46561;Leonard Cohen: I'm Your Man ;Documentary|Musical
46572;Edmond ;Drama|Thriller
46574;OH in Ohio, The ;Comedy
46578;Little Miss Sunshine ;Adventure|Comedy|Drama
46581;Brothers of the Head ;Drama
46588;Forgiving Dr. Mengele ;Documentary
46595;Fuse (Gori vatra) ;Comedy|Drama
46604;Curse of the Pink Panther ;Comedy|Crime|Mystery
46613;Mimic: Sentinel ;Horror|Sci-Fi|Thriller
46627;Rock 'n' Roll Nightmare ;Fantasy|Horror
46634;These Girls ;Comedy
46640;Why Does Herr R. Run Amok? (Warum lÑuft Herr R. Amok?) ;Drama
46651;Instrument ;Documentary
46653;300 Spartans, The ;Adventure|Drama|War
46664;Fallen Idol, The ;Drama|Mystery|Thriller
46713;Desperate ;Drama|Film-Noir
46716;Knock on Any Door ;Crime|Drama|Film-Noir
46723;Babel ;Drama|Thriller
46748;China Seas ;Action|Adventure|Drama|Romance
46753;I Walk the Line ;Drama
46762;Thief Lord, The ;Adventure|Children|Fantasy
46765;Girl Can't Help It, The ;Comedy
46770;Krrish ;Adventure|Musical|Romance|Sci-Fi
46772;Strangers with Candy ;Comedy
46788;Prophecy ;Horror|Sci-Fi
46790;Kremlin Letter, The ;Drama|Thriller
46803;Young Mr. Lincoln ;Drama
46808;Subject Two ;Drama|Thriller
46821;Blackjack ;Action|Thriller
46839;Three Times ;Drama|Romance
46848;Gumball Rally, The ;Adventure|Comedy
46850;Wordplay ;Documentary
46855;Army of Shadows (L'armÇe des ombres) ;Action|Drama|Thriller|War
46862;Orchestra Rehearsal (Prova d'orchestra) ;Drama
46865;Little Man ;Comedy
46869;Dames ;Comedy|Musical
46880;Dancing Lady ;Comedy|Musical|Romance
46901;Purple Plain, The ;Drama|War
46910;Coonskin ;Animation|Crime|Drama
46912;Memento Mori (Yeogo goedam II) ;Horror
46915;End Game ;Crime|Drama|Mystery
46919;End of the Spear ;Drama
46925;Two for the Seesaw ;Drama|Romance
46929;Detective, The ;Crime|Drama
46948;Monster House ;Animation|Children|Fantasy|Mystery
46952;Wrong Side Up (Pribehy obycejneho silenstvi) ;Comedy|Drama
46954;Just love me (Tylko mnie kochaj) ;Comedy|Romance
46957;Combien Tu M'aimes? (How Much Do You Love Me?) ;Comedy|Romance
